467.810096,146.316925
178.021339,369.320997
16.772509,497.540315
55.707129,461.303403
287.850287,134.464277
306.076226,160.260501
29.660337,84.225144
201.494934,268.021054
175.262281,426.481156
86.342088,165.112532
61.402786,89.276914
139.018216,120.861404
293.636943,29.590162
141.149991,355.499519
263.932544,413.853899
112.353773,7.116369
479.287629,132.967557
177.299354,397.376341
83.947142,382.345931
459.535044,135.306409
277.736399,368.029828
290.720516,91.505878
36.195789,452.512222
433.582124,380.463292
93.460713,186.484981
81.793275,85.327917
127.400323,341.146294
325.540958,132.013344
281.407474,393.611142
431.017333,371.564481
398.428970,44.606904
333.947036,168.337804
237.152790,313.413725
111.058125,303.268758
65.343702,68.021785
280.752066,475.426615
157.822717,343.400642
104.977277,102.294519
372.217481,19.463865
335.284556,54.809089
292.265242,430.622598
202.160732,482.713322
166.773729,222.107212
300.467852,359.079235
270.304463,271.678117
306.027315,62.276264
110.006552,152.842717
119.354453,395.884908
445.116582,350.394401
145.823875,408.924127
251.465512,468.690312
156.441685,456.339955
487.497794,347.110894
449.165977,71.220098
39.595010,375.557672
219.614340,436.307097
228.980546,317.356436
281.505587,394.422479
66.332420,58.514900
237.475099,89.948878
281.951515,302.715737
28.059465,340.255269
15.840101,195.232628
36.630746,270.903954
494.394378,218.367909
386.275801,431.178508
176.669443,182.414668
335.191544,44.200339
467.293279,297.899454
182.555035,305.006827
394.221489,304.713666
335.611902,16.524855
99.729903,334.674084
411.378130,335.467754
235.525328,80.961596
399.203427,220.622403
252.958921,210.979722
142.813585,328.829337
102.652158,301.093677
365.516304,266.475442
23.090875,168.921312
138.123393,306.568001
409.010113,26.563800
444.812177,98.008925
319.102662,56.252446
378.543551,197.757146
299.367728,423.156974
286.543767,149.629824
70.481866,354.555738
153.618791,151.086451
303.731274,327.760011
454.492998,193.638073
143.587913,6.521113
315.591190,6.498336
124.281974,139.911942
458.730552,448.497620
46.971158,87.300144
126.678071,282.455696
322.250890,332.977261
191.956446,486.527140
186.090557,163.199019
93.658258,73.714374
240.067982,100.372208
374.015309,161.876017
344.998565,210.568281
161.216486,144.120652
466.443400,93.338195
382.208513,76.193882
328.102170,378.251995
232.231024,379.556282
249.294407,274.243380
370.494569,381.529833
308.380549,201.195821
345.249459,480.103935
119.314290,139.138985
398.581132,449.811305
180.727599,451.822557
323.421559,62.591465
223.455739,227.471062
345.998206,282.552778
99.614531,278.849076
475.403647,482.483237
452.259187,315.477609
98.767380,379.534572
466.328709,432.736099
64.395124,308.543310
336.362532,80.336396
110.303020,344.918108
436.676167,349.074591
97.969425,293.420665
450.482199,391.391860
490.716776,459.686227
144.725381,255.526163
238.632394,208.320970
165.738424,455.227686
360.329394,330.413387
40.224872,488.037823
494.622048,120.592758
345.931005,201.721278
13.359572,410.397293
457.930332,305.926530
139.505931,302.807249
328.020882,459.915968
223.698673,154.985463
493.720683,250.745700
284.638434,464.477826
216.145058,8.953949
147.977221,339.714121
379.301565,29.050318
301.717037,467.016628
281.845981,206.488693
452.096764,268.368329
75.825421,256.445220
389.669766,245.616994
129.509065,382.080617
111.843940,491.283610
485.995297,345.967897
348.241003,185.373224
153.512782,314.470905
490.942296,17.210609
196.614113,257.059236
286.654145,77.011678
121.970016,116.939721
208.539510,3.665159
203.725786,213.345469
318.185500,40.327324
460.234119,320.217479
321.865307,39.719358
304.633058,106.493526
481.255553,160.123011
133.460661,0.838885
295.094220,168.509322
178.953858,318.662354
323.767990,465.175945
370.970170,482.705325
414.652282,224.328700
74.932559,136.066811
184.936364,419.508864
356.638083,209.289071
89.911526,445.551892
74.231251,193.207877
266.594176,155.125459
207.822984,31.292833
60.393960,478.037263
438.867581,143.357756
32.105314,38.150338
368.933769,319.600683
49.973680,338.828083
171.197744,253.585165
378.682432,314.557576
1.330751,324.758928
219.032735,309.565474
427.544657,364.765441
470.687723,290.456916
34.364342,375.666657
7.369868,481.133753
110.358356,439.818546
65.912998,271.148956
104.851740,74.094001
232.198031,318.414963
284.764862,289.429862
5.811668,257.189431
124.919479,109.186712
426.852701,284.219719
457.523935,475.130545
36.131786,232.462762
296.273940,475.634622
33.626868,2.962924
226.052837,23.630744
70.389421,494.537174
313.003534,176.019018
224.259086,76.244666
332.727438,488.308285
129.332324,239.266639
466.249078,483.810948
138.394786,31.394588
354.002623,57.421632
231.369106,44.571094
107.712483,110.970062
167.031706,299.625575
54.949539,137.198500
219.479096,48.875754
79.430003,289.113561
223.176877,499.511770
351.394405,8.262164
44.786756,65.746986
132.105003,108.937629
35.178850,68.358667
186.662348,245.725326
2.444205,141.263525
339.516229,277.314504
207.116503,470.667478
23.491059,323.124266
250.220237,228.192987
388.669333,483.790514
145.031487,258.655612
254.008459,376.871086
409.507725,155.871072
370.166826,250.690359
467.739414,345.739040
322.411109,181.636814
278.907004,382.840708
390.888167,34.446060
396.421570,187.625129
187.440762,285.916127
83.265088,364.222872
60.763963,208.996959
339.052755,219.559974
105.727010,418.610339
295.169588,87.822205
133.112643,346.888746
343.892655,283.270614
430.620794,421.022456
118.419283,428.751193
294.881764,316.088936
250.413660,170.921572
276.635939,237.546656
115.892260,195.388343
491.313118,273.483855
149.023220,498.267231
175.597266,25.843199
345.741470,402.833607
491.856088,395.637414
256.277085,457.222745
143.840854,426.478493
494.084799,111.585968
66.269652,250.036573
259.822334,158.359806
367.505299,132.219830
365.915570,30.393901
246.871014,396.669704
297.653204,1.950314
463.268929,86.239550
186.766910,420.712365
95.167787,37.561638
329.092510,311.080640
209.840343,280.358114
229.696128,345.081797
125.311587,331.169319
320.212878,100.086898
353.626935,76.196322
21.650004,457.039494
322.794746,166.080690
291.301277,105.034128
275.117700,16.493568
301.172113,290.420514
62.259843,270.194593
96.407074,261.382390
311.054872,364.535534
200.751712,277.562213
456.564324,292.148445
30.324272,52.146747
433.179652,119.980085
179.423144,348.530779
471.273549,82.132146
385.687631,437.561985
356.272716,311.896254
295.657430,13.160238
494.669414,355.603510
94.992228,484.091937
149.223084,76.033342
272.512825,102.307700
115.976839,24.157467
215.985386,497.846980
339.604312,172.234069
241.445248,230.228617
168.550018,140.427154
148.269643,494.574292
337.266808,403.885912
219.567082,79.885924
24.475853,205.163905
194.935927,162.297240
149.854089,282.817459
457.880982,252.977023
254.504118,323.657943
304.036599,418.797422
76.743984,139.380240
433.044511,200.617273
217.609662,151.545003
37.176426,181.697454
371.992659,34.292531
278.945974,73.865045
468.886347,424.003112
163.810064,147.876278
103.560820,9.736912
170.847779,65.528323
132.211693,275.130615
345.857525,85.013186
368.679631,251.867189
133.451716,175.921576
64.853308,244.287694
482.652691,128.027256
162.768144,235.972768
300.481148,90.385728
290.389990,466.912559
377.413558,414.798256
7.147835,256.730273
171.212900,261.324684
454.517160,35.146942
422.276822,233.482265
220.815001,245.528759
143.198066,456.254757
309.901263,24.025204
106.553982,340.381930
299.678804,93.832588
199.189511,484.184671
40.612065,484.661068
398.647587,288.007296
394.996249,423.507966
119.646973,245.207270
30.802053,471.408468
41.501843,328.416766
458.091774,66.534798
310.349966,207.276470
298.431215,450.613455
211.218457,256.022965
469.764803,415.050027
133.240099,314.623978
